Date,Player,Dis,Ct,St,Ct.Wk,Ct.Fi,field inns,Opposition,Ground,Match.Number,Score,Wickets.Lost,Overs,RPO,Target,bat inns,Result,Op.Score,Op.Wickets.Lost,Op.Overs,Op.RPO,Op.Target,Op.Inns
19/07/15,Sandeep Sharma,0,0,0,0,0,1,v Zimbabwe,Harare,54,135,9,20,6.75,146,2,0,145,7,20,7.25,NA,1
19/07/15,MM Sharma,0,0,0,0,0,1,v Zimbabwe,Harare,54,135,9,20,6.75,146,2,0,145,7,20,7.25,NA,1
19/07/15,RV Uthappa,1,1,0,1,0,1,v Zimbabwe,Harare,54,135,9,20,6.75,146,2,0,145,7,20,7.25,NA,1
19/07/15,M Vijay,0,0,0,0,0,1,v Zimbabwe,Harare,54,135,9,20,6.75,146,2,0,145,7,20,7.25,NA,1
02/10/15,S Aravind,0,0,0,0,0,2,v South Africa,Dharamsala,55,199,5,20,9.95,NA,1,0,200,3,19.4,10.16,200,2
02/10/15,R Ashwin,0,0,0,0,0,2,v South Africa,Dharamsala,55,199,5,20,9.95,NA,1,0,200,3,19.4,10.16,200,2
02/10/15,S Dhawan,0,0,0,0,0,2,v South Africa,Dharamsala,55,199,5,20,9.95,NA,1,0,200,3,19.4,10.16,200,2
02/10/15,MS Dhoni,0,0,0,0,0,2,v South Africa,Dharamsala,55,199,5,20,9.95,NA,1,0,200,3,19.4,10.16,200,2
02/10/15,V Kohli,0,0,0,0,0,2,v South Africa,Dharamsala,55,199,5,20,9.95,NA,1,0,200,3,19.4,10.16,200,2
02/10/15,B Kumar,0,0,0,0,0,2,v South Africa,Dharamsala,55,199,5,20,9.95,NA,1,0,200,3,19.4,10.16,200,2
02/10/15,AR Patel,0,0,0,0,0,2,v South Africa,Dharamsala,55,199,5,20,9.95,NA,1,0,200,3,19.4,10.16,200,2
02/10/15,SK Raina,0,0,0,0,0,2,v South Africa,Dharamsala,55,199,5,20,9.95,NA,1,0,200,3,19.4,10.16,200,2
02/10/15,AT Rayudu,0,0,0,0,0,2,v South Africa,Dharamsala,55,199,5,20,9.95,NA,1,0,200,3,19.4,10.16,200,2
02/10/15,MM Sharma,0,0,0,0,0,2,v South Africa,Dharamsala,55,199,5,20,9.95,NA,1,0,200,3,19.4,10.16,200,2
02/10/15,RG Sharma,0,0,0,0,0,2,v South Africa,Dharamsala,55,199,5,20,9.95,NA,1,0,200,3,19.4,10.16,200,2
05/10/15,R Ashwin,0,0,0,0,0,2,v South Africa,Cuttack,56,92,10,17.2,5.3,NA,1,0,96,4,17.1,5.59,93,2
05/10/15,S Dhawan,0,0,0,0,0,2,v South Africa,Cuttack,56,92,10,17.2,5.3,NA,1,0,96,4,17.1,5.59,93,2
05/10/15,MS Dhoni,0,0,0,0,0,2,v South Africa,Cuttack,56,92,10,17.2,5.3,NA,1,0,96,4,17.1,5.59,93,2
05/10/15,Harbhajan Singh,0,0,0,0,0,2,v South Africa,Cuttack,56,92,10,17.2,5.3,NA,1,0,96,4,17.1,5.59,93,2
05/10/15,V Kohli,0,0,0,0,0,2,v South Africa,Cuttack,56,92,10,17.2,5.3,NA,1,0,96,4,17.1,5.59,93,2
05/10/15,B Kumar,0,0,0,0,0,2,v South Africa,Cuttack,56,92,10,17.2,5.3,NA,1,0,96,4,17.1,5.59,93,2
05/10/15,AR Patel,0,0,0,0,0,2,v South Africa,Cuttack,56,92,10,17.2,5.3,NA,1,0,96,4,17.1,5.59,93,2
05/10/15,SK Raina,0,0,0,0,0,2,v South Africa,Cuttack,56,92,10,17.2,5.3,NA,1,0,96,4,17.1,5.59,93,2
05/10/15,AT Rayudu,0,0,0,0,0,2,v South Africa,Cuttack,56,92,10,17.2,5.3,NA,1,0,96,4,17.1,5.59,93,2
05/10/15,MM Sharma,1,1,0,0,1,2,v South Africa,Cuttack,56,92,10,17.2,5.3,NA,1,0,96,4,17.1,5.59,93,2
05/10/15,RG Sharma,1,1,0,0,1,2,v South Africa,Cuttack,56,92,10,17.2,5.3,NA,1,0,96,4,17.1,5.59,93,2
26/01/16,R Ashwin,0,0,0,0,0,2,v Australia,Adelaide,57,188,3,20,9.4,NA,1,1,151,10,19.3,7.74,189,2
26/01/16,JJ Bumrah,0,0,0,0,0,2,v Australia,Adelaide,57,188,3,20,9.4,NA,1,1,151,10,19.3,7.74,189,2
26/01/16,S Dhawan,0,0,0,0,0,2,v Australia,Adelaide,57,188,3,20,9.4,NA,1,1,151,10,19.3,7.74,189,2
26/01/16,MS Dhoni,0,0,0,0,0,2,v Australia,Adelaide,57,188,3,20,9.4,NA,1,1,151,10,19.3,7.74,189,2
26/01/16,RA Jadeja,1,1,0,0,1,2,v Australia,Adelaide,57,188,3,20,9.4,NA,1,1,151,10,19.3,7.74,189,2
26/01/16,V Kohli,2,2,0,0,2,2,v Australia,Adelaide,57,188,3,20,9.4,NA,1,1,151,10,19.3,7.74,189,2
26/01/16,A Nehra,1,1,0,0,1,2,v Australia,Adelaide,57,188,3,20,9.4,NA,1,1,151,10,19.3,7.74,189,2
26/01/16,HH Pandya,1,1,0,0,1,2,v Australia,Adelaide,57,188,3,20,9.4,NA,1,1,151,10,19.3,7.74,189,2
26/01/16,SK Raina,0,0,0,0,0,2,v Australia,Adelaide,57,188,3,20,9.4,NA,1,1,151,10,19.3,7.74,189,2
26/01/16,RG Sharma,0,0,0,0,0,2,v Australia,Adelaide,57,188,3,20,9.4,NA,1,1,151,10,19.3,7.74,189,2
26/01/16,Yuvraj Singh,1,1,0,0,1,2,v Australia,Adelaide,57,188,3,20,9.4,NA,1,1,151,10,19.3,7.74,189,2
29/01/16,R Ashwin,0,0,0,0,0,2,v Australia,Melbourne,58,184,3,20,9.2,NA,1,1,157,8,20,7.85,185,2
29/01/16,JJ Bumrah,0,0,0,0,0,2,v Australia,Melbourne,58,184,3,20,9.2,NA,1,1,157,8,20,7.85,185,2
29/01/16,S Dhawan,0,0,0,0,0,2,v Australia,Melbourne,58,184,3,20,9.2,NA,1,1,157,8,20,7.85,185,2
29/01/16,MS Dhoni,3,1,2,1,0,2,v Australia,Melbourne,58,184,3,20,9.2,NA,1,1,157,8,20,7.85,185,2
29/01/16,RA Jadeja,1,1,0,0,1,2,v Australia,Melbourne,58,184,3,20,9.2,NA,1,1,157,8,20,7.85,185,2
29/01/16,V Kohli,0,0,0,0,0,2,v Australia,Melbourne,58,184,3,20,9.2,NA,1,1,157,8,20,7.85,185,2
29/01/16,A Nehra,0,0,0,0,0,2,v Australia,Melbourne,58,184,3,20,9.2,NA,1,1,157,8,20,7.85,185,2
29/01/16,HH Pandya,1,1,0,0,1,2,v Australia,Melbourne,58,184,3,20,9.2,NA,1,1,157,8,20,7.85,185,2
29/01/16,SK Raina,0,0,0,0,0,2,v Australia,Melbourne,58,184,3,20,9.2,NA,1,1,157,8,20,7.85,185,2
29/01/16,RG Sharma,0,0,0,0,0,2,v Australia,Melbourne,58,184,3,20,9.2,NA,1,1,157,8,20,7.85,185,2
29/01/16,Yuvraj Singh,0,0,0,0,0,2,v Australia,Melbourne,58,184,3,20,9.2,NA,1,1,157,8,20,7.85,185,2
31/01/16,R Ashwin,0,0,0,0,0,1,v Australia,Sydney,59,200,3,20,10,198,2,1,197,5,20,9.85,NA,1
31/01/16,JJ Bumrah,0,0,0,0,0,1,v Australia,Sydney,59,200,3,20,10,198,2,1,197,5,20,9.85,NA,1
31/01/16,S Dhawan,0,0,0,0,0,1,v Australia,Sydney,59,200,3,20,10,198,2,1,197,5,20,9.85,NA,1
31/01/16,MS Dhoni,1,1,0,1,0,1,v Australia,Sydney,59,200,3,20,10,198,2,1,197,5,20,9.85,NA,1
31/01/16,RA Jadeja,1,1,0,0,1,1,v Australia,Sydney,59,200,3,20,10,198,2,1,197,5,20,9.85,NA,1
31/01/16,V Kohli,0,0,0,0,0,1,v Australia,Sydney,59,200,3,20,10,198,2,1,197,5,20,9.85,NA,1
31/01/16,A Nehra,0,0,0,0,0,1,v Australia,Sydney,59,200,3,20,10,198,2,1,197,5,20,9.85,NA,1
31/01/16,HH Pandya,0,0,0,0,0,1,v Australia,Sydney,59,200,3,20,10,198,2,1,197,5,20,9.85,NA,1
31/01/16,SK Raina,1,1,0,0,1,1,v Australia,Sydney,59,200,3,20,10,198,2,1,197,5,20,9.85,NA,1
31/01/16,RG Sharma,0,0,0,0,0,1,v Australia,Sydney,59,200,3,20,10,198,2,1,197,5,20,9.85,NA,1
31/01/16,Yuvraj Singh,0,0,0,0,0,1,v Australia,Sydney,59,200,3,20,10,198,2,1,197,5,20,9.85,NA,1
09/02/16,R Ashwin,0,0,0,0,0,2,v Sri Lanka,Pune,60,101,10,18.5,5.36,NA,1,0,105,5,18,5.83,102,2
09/02/16,JJ Bumrah,0,0,0,0,0,2,v Sri Lanka,Pune,60,101,10,18.5,5.36,NA,1,0,105,5,18,5.83,102,2
09/02/16,S Dhawan,2,2,0,0,2,2,v Sri Lanka,Pune,60,101,10,18.5,5.36,NA,1,0,105,5,18,5.83,102,2
09/02/16,MS Dhoni,0,0,0,0,0,2,v Sri Lanka,Pune,60,101,10,18.5,5.36,NA,1,0,105,5,18,5.83,102,2
09/02/16,RA Jadeja,0,0,0,0,0,2,v Sri Lanka,Pune,60,101,10,18.5,5.36,NA,1,0,105,5,18,5.83,102,2
09/02/16,A Nehra,0,0,0,0,0,2,v Sri Lanka,Pune,60,101,10,18.5,5.36,NA,1,0,105,5,18,5.83,102,2
09/02/16,HH Pandya,0,0,0,0,0,2,v Sri Lanka,Pune,60,101,10,18.5,5.36,NA,1,0,105,5,18,5.83,102,2
09/02/16,AM Rahane,0,0,0,0,0,2,v Sri Lanka,Pune,60,101,10,18.5,5.36,NA,1,0,105,5,18,5.83,102,2
09/02/16,SK Raina,1,1,0,0,1,2,v Sri Lanka,Pune,60,101,10,18.5,5.36,NA,1,0,105,5,18,5.83,102,2
09/02/16,RG Sharma,0,0,0,0,0,2,v Sri Lanka,Pune,60,101,10,18.5,5.36,NA,1,0,105,5,18,5.83,102,2
09/02/16,Yuvraj Singh,0,0,0,0,0,2,v Sri Lanka,Pune,60,101,10,18.5,5.36,NA,1,0,105,5,18,5.83,102,2
12/02/16,R Ashwin,0,0,0,0,0,2,v Sri Lanka,Ranchi,61,196,6,20,9.8,NA,1,1,127,9,20,6.35,197,2
12/02/16,JJ Bumrah,0,0,0,0,0,2,v Sri Lanka,Ranchi,61,196,6,20,9.8,NA,1,1,127,9,20,6.35,197,2
12/02/16,S Dhawan,0,0,0,0,0,2,v Sri Lanka,Ranchi,61,196,6,20,9.8,NA,1,1,127,9,20,6.35,197,2
12/02/16,MS Dhoni,3,1,2,1,0,2,v Sri Lanka,Ranchi,61,196,6,20,9.8,NA,1,1,127,9,20,6.35,197,2
12/02/16,RA Jadeja,0,0,0,0,0,2,v Sri Lanka,Ranchi,61,196,6,20,9.8,NA,1,1,127,9,20,6.35,197,2
12/02/16,A Nehra,0,0,0,0,0,2,v Sri Lanka,Ranchi,61,196,6,20,9.8,NA,1,1,127,9,20,6.35,197,2
12/02/16,HH Pandya,1,1,0,0,1,2,v Sri Lanka,Ranchi,61,196,6,20,9.8,NA,1,1,127,9,20,6.35,197,2
12/02/16,AM Rahane,1,1,0,0,1,2,v Sri Lanka,Ranchi,61,196,6,20,9.8,NA,1,1,127,9,20,6.35,197,2
12/02/16,SK Raina,1,1,0,0,1,2,v Sri Lanka,Ranchi,61,196,6,20,9.8,NA,1,1,127,9,20,6.35,197,2
12/02/16,RG Sharma,0,0,0,0,0,2,v Sri Lanka,Ranchi,61,196,6,20,9.8,NA,1,1,127,9,20,6.35,197,2
12/02/16,Yuvraj Singh,1,1,0,0,1,2,v Sri Lanka,Ranchi,61,196,6,20,9.8,NA,1,1,127,9,20,6.35,197,2
14/02/16,R Ashwin,0,0,0,0,0,1,v Sri Lanka,Visakhapatnam,62,84,1,13.5,6.07,83,2,1,82,10,18,4.55,NA,1
14/02/16,JJ Bumrah,0,0,0,0,0,1,v Sri Lanka,Visakhapatnam,62,84,1,13.5,6.07,83,2,1,82,10,18,4.55,NA,1
14/02/16,S Dhawan,0,0,0,0,0,1,v Sri Lanka,Visakhapatnam,62,84,1,13.5,6.07,83,2,1,82,10,18,4.55,NA,1
14/02/16,MS Dhoni,2,1,1,1,0,1,v Sri Lanka,Visakhapatnam,62,84,1,13.5,6.07,83,2,1,82,10,18,4.55,NA,1
14/02/16,RA Jadeja,1,1,0,0,1,1,v Sri Lanka,Visakhapatnam,62,84,1,13.5,6.07,83,2,1,82,10,18,4.55,NA,1
14/02/16,A Nehra,0,0,0,0,0,1,v Sri Lanka,Visakhapatnam,62,84,1,13.5,6.07,83,2,1,82,10,18,4.55,NA,1
14/02/16,HH Pandya,1,1,0,0,1,1,v Sri Lanka,Visakhapatnam,62,84,1,13.5,6.07,83,2,1,82,10,18,4.55,NA,1
14/02/16,AM Rahane,0,0,0,0,0,1,v Sri Lanka,Visakhapatnam,62,84,1,13.5,6.07,83,2,1,82,10,18,4.55,NA,1
14/02/16,SK Raina,1,1,0,0,1,1,v Sri Lanka,Visakhapatnam,62,84,1,13.5,6.07,83,2,1,82,10,18,4.55,NA,1
14/02/16,RG Sharma,0,0,0,0,0,1,v Sri Lanka,Visakhapatnam,62,84,1,13.5,6.07,83,2,1,82,10,18,4.55,NA,1
14/02/16,Yuvraj Singh,0,0,0,0,0,1,v Sri Lanka,Visakhapatnam,62,84,1,13.5,6.07,83,2,1,82,10,18,4.55,NA,1
24/02/16,R Ashwin,0,0,0,0,0,2,v Bangladesh,Dhaka,63,166,6,20,8.3,NA,1,1,121,7,20,6.05,167,2
24/02/16,JJ Bumrah,0,0,0,0,0,2,v Bangladesh,Dhaka,63,166,6,20,8.3,NA,1,1,121,7,20,6.05,167,2
24/02/16,S Dhawan,0,0,0,0,0,2,v Bangladesh,Dhaka,63,166,6,20,8.3,NA,1,1,121,7,20,6.05,167,2
24/02/16,MS Dhoni,2,2,0,2,0,2,v Bangladesh,Dhaka,63,166,6,20,8.3,NA,1,1,121,7,20,6.05,167,2
24/02/16,RA Jadeja,1,1,0,0,1,2,v Bangladesh,Dhaka,63,166,6,20,8.3,NA,1,1,121,7,20,6.05,167,2
24/02/16,V Kohli,0,0,0,0,0,2,v Bangladesh,Dhaka,63,166,6,20,8.3,NA,1,1,121,7,20,6.05,167,2
24/02/16,A Nehra,0,0,0,0,0,2,v Bangladesh,Dhaka,63,166,6,20,8.3,NA,1,1,121,7,20,6.05,167,2
24/02/16,HH Pandya,0,0,0,0,0,2,v Bangladesh,Dhaka,63,166,6,20,8.3,NA,1,1,121,7,20,6.05,167,2
24/02/16,SK Raina,0,0,0,0,0,2,v Bangladesh,Dhaka,63,166,6,20,8.3,NA,1,1,121,7,20,6.05,167,2
24/02/16,RG Sharma,1,1,0,0,1,2,v Bangladesh,Dhaka,63,166,6,20,8.3,NA,1,1,121,7,20,6.05,167,2
24/02/16,Yuvraj Singh,1,1,0,0,1,2,v Bangladesh,Dhaka,63,166,6,20,8.3,NA,1,1,121,7,20,6.05,167,2
27/02/16,R Ashwin,0,0,0,0,0,1,v Pakistan,Dhaka,64,85,5,15.3,5.48,84,2,1,83,10,17.3,4.74,NA,1
27/02/16,JJ Bumrah,0,0,0,0,0,1,v Pakistan,Dhaka,64,85,5,15.3,5.48,84,2,1,83,10,17.3,4.74,NA,1
27/02/16,MS Dhoni,2,2,0,2,0,1,v Pakistan,Dhaka,64,85,5,15.3,5.48,84,2,1,83,10,17.3,4.74,NA,1
27/02/16,RA Jadeja,0,0,0,0,0,1,v Pakistan,Dhaka,64,85,5,15.3,5.48,84,2,1,83,10,17.3,4.74,NA,1
27/02/16,V Kohli,0,0,0,0,0,1,v Pakistan,Dhaka,64,85,5,15.3,5.48,84,2,1,83,10,17.3,4.74,NA,1
27/02/16,A Nehra,0,0,0,0,0,1,v Pakistan,Dhaka,64,85,5,15.3,5.48,84,2,1,83,10,17.3,4.74,NA,1
27/02/16,HH Pandya,0,0,0,0,0,1,v Pakistan,Dhaka,64,85,5,15.3,5.48,84,2,1,83,10,17.3,4.74,NA,1
27/02/16,AM Rahane,1,1,0,0,1,1,v Pakistan,Dhaka,64,85,5,15.3,5.48,84,2,1,83,10,17.3,4.74,NA,1
27/02/16,SK Raina,1,1,0,0,1,1,v Pakistan,Dhaka,64,85,5,15.3,5.48,84,2,1,83,10,17.3,4.74,NA,1
27/02/16,RG Sharma,0,0,0,0,0,1,v Pakistan,Dhaka,64,85,5,15.3,5.48,84,2,1,83,10,17.3,4.74,NA,1
27/02/16,Yuvraj Singh,0,0,0,0,0,1,v Pakistan,Dhaka,64,85,5,15.3,5.48,84,2,1,83,10,17.3,4.74,NA,1
01/03/16,R Ashwin,1,1,0,0,1,1,v Sri Lanka,Dhaka,65,142,5,19.2,7.34,139,2,1,138,9,20,6.9,NA,1
01/03/16,JJ Bumrah,0,0,0,0,0,1,v Sri Lanka,Dhaka,65,142,5,19.2,7.34,139,2,1,138,9,20,6.9,NA,1
01/03/16,S Dhawan,0,0,0,0,0,1,v Sri Lanka,Dhaka,65,142,5,19.2,7.34,139,2,1,138,9,20,6.9,NA,1
01/03/16,MS Dhoni,3,2,1,2,0,1,v Sri Lanka,Dhaka,65,142,5,19.2,7.34,139,2,1,138,9,20,6.9,NA,1
01/03/16,RA Jadeja,0,0,0,0,0,1,v Sri Lanka,Dhaka,65,142,5,19.2,7.34,139,2,1,138,9,20,6.9,NA,1
01/03/16,V Kohli,0,0,0,0,0,1,v Sri Lanka,Dhaka,65,142,5,19.2,7.34,139,2,1,138,9,20,6.9,NA,1
01/03/16,A Nehra,0,0,0,0,0,1,v Sri Lanka,Dhaka,65,142,5,19.2,7.34,139,2,1,138,9,20,6.9,NA,1
01/03/16,HH Pandya,1,1,0,0,1,1,v Sri Lanka,Dhaka,65,142,5,19.2,7.34,139,2,1,138,9,20,6.9,NA,1
01/03/16,SK Raina,1,1,0,0,1,1,v Sri Lanka,Dhaka,65,142,5,19.2,7.34,139,2,1,138,9,20,6.9,NA,1
01/03/16,RG Sharma,0,0,0,0,0,1,v Sri Lanka,Dhaka,65,142,5,19.2,7.34,139,2,1,138,9,20,6.9,NA,1
01/03/16,Yuvraj Singh,0,0,0,0,0,1,v Sri Lanka,Dhaka,65,142,5,19.2,7.34,139,2,1,138,9,20,6.9,NA,1
03/03/16,JJ Bumrah,0,0,0,0,0,1,v U.A.E.,Dhaka,66,82,1,10.1,8.06,82,2,1,81,9,20,4.05,NA,1
03/03/16,S Dhawan,0,0,0,0,0,1,v U.A.E.,Dhaka,66,82,1,10.1,8.06,82,2,1,81,9,20,4.05,NA,1
03/03/16,MS Dhoni,0,0,0,0,0,1,v U.A.E.,Dhaka,66,82,1,10.1,8.06,82,2,1,81,9,20,4.05,NA,1
03/03/16,Harbhajan Singh,1,1,0,0,1,1,v U.A.E.,Dhaka,66,82,1,10.1,8.06,82,2,1,81,9,20,4.05,NA,1
03/03/16,V Kohli,1,1,0,0,1,1,v U.A.E.,Dhaka,66,82,1,10.1,8.06,82,2,1,81,9,20,4.05,NA,1
03/03/16,B Kumar,1,1,0,0,1,1,v U.A.E.,Dhaka,66,82,1,10.1,8.06,82,2,1,81,9,20,4.05,NA,1
03/03/16,P Negi,2,2,0,0,2,1,v U.A.E.,Dhaka,66,82,1,10.1,8.06,82,2,1,81,9,20,4.05,NA,1
03/03/16,HH Pandya,1,1,0,0,1,1,v U.A.E.,Dhaka,66,82,1,10.1,8.06,82,2,1,81,9,20,4.05,NA,1
03/03/16,SK Raina,1,1,0,0,1,1,v U.A.E.,Dhaka,66,82,1,10.1,8.06,82,2,1,81,9,20,4.05,NA,1
03/03/16,RG Sharma,0,0,0,0,0,1,v U.A.E.,Dhaka,66,82,1,10.1,8.06,82,2,1,81,9,20,4.05,NA,1
03/03/16,Yuvraj Singh,0,0,0,0,0,1,v U.A.E.,Dhaka,66,82,1,10.1,8.06,82,2,1,81,9,20,4.05,NA,1
06/03/16,R Ashwin,0,0,0,0,0,1,v Bangladesh,Dhaka,67,122,2,13.5,8.81,121,2,1,120,5,15,8,NA,1
06/03/16,JJ Bumrah,1,1,0,0,1,1,v Bangladesh,Dhaka,67,122,2,13.5,8.81,121,2,1,120,5,15,8,NA,1
06/03/16,S Dhawan,0,0,0,0,0,1,v Bangladesh,Dhaka,67,122,2,13.5,8.81,121,2,1,120,5,15,8,NA,1
06/03/16,MS Dhoni,0,0,0,0,0,1,v Bangladesh,Dhaka,67,122,2,13.5,8.81,121,2,1,120,5,15,8,NA,1
06/03/16,RA Jadeja,0,0,0,0,0,1,v Bangladesh,Dhaka,67,122,2,13.5,8.81,121,2,1,120,5,15,8,NA,1
06/03/16,V Kohli,1,1,0,0,1,1,v Bangladesh,Dhaka,67,122,2,13.5,8.81,121,2,1,120,5,15,8,NA,1
06/03/16,A Nehra,0,0,0,0,0,1,v Bangladesh,Dhaka,67,122,2,13.5,8.81,121,2,1,120,5,15,8,NA,1
06/03/16,HH Pandya,1,1,0,0,1,1,v Bangladesh,Dhaka,67,122,2,13.5,8.81,121,2,1,120,5,15,8,NA,1
06/03/16,SK Raina,0,0,0,0,0,1,v Bangladesh,Dhaka,67,122,2,13.5,8.81,121,2,1,120,5,15,8,NA,1
06/03/16,RG Sharma,0,0,0,0,0,1,v Bangladesh,Dhaka,67,122,2,13.5,8.81,121,2,1,120,5,15,8,NA,1
06/03/16,Yuvraj Singh,0,0,0,0,0,1,v Bangladesh,Dhaka,67,122,2,13.5,8.81,121,2,1,120,5,15,8,NA,1
15/03/16,R Ashwin,0,0,0,0,0,1,v New Zealand,Nagpur,68,79,10,18.1,4.34,127,2,0,126,7,20,6.3,NA,1
15/03/16,JJ Bumrah,0,0,0,0,0,1,v New Zealand,Nagpur,68,79,10,18.1,4.34,127,2,0,126,7,20,6.3,NA,1
15/03/16,S Dhawan,0,0,0,0,0,1,v New Zealand,Nagpur,68,79,10,18.1,4.34,127,2,0,126,7,20,6.3,NA,1
15/03/16,MS Dhoni,2,1,1,1,0,1,v New Zealand,Nagpur,68,79,10,18.1,4.34,127,2,0,126,7,20,6.3,NA,1
15/03/16,RA Jadeja,0,0,0,0,0,1,v New Zealand,Nagpur,68,79,10,18.1,4.34,127,2,0,126,7,20,6.3,NA,1
15/03/16,V Kohli,0,0,0,0,0,1,v New Zealand,Nagpur,68,79,10,18.1,4.34,127,2,0,126,7,20,6.3,NA,1
15/03/16,A Nehra,0,0,0,0,0,1,v New Zealand,Nagpur,68,79,10,18.1,4.34,127,2,0,126,7,20,6.3,NA,1
15/03/16,HH Pandya,1,1,0,0,1,1,v New Zealand,Nagpur,68,79,10,18.1,4.34,127,2,0,126,7,20,6.3,NA,1
15/03/16,SK Raina,0,0,0,0,0,1,v New Zealand,Nagpur,68,79,10,18.1,4.34,127,2,0,126,7,20,6.3,NA,1
15/03/16,RG Sharma,0,0,0,0,0,1,v New Zealand,Nagpur,68,79,10,18.1,4.34,127,2,0,126,7,20,6.3,NA,1
15/03/16,Yuvraj Singh,0,0,0,0,0,1,v New Zealand,Nagpur,68,79,10,18.1,4.34,127,2,0,126,7,20,6.3,NA,1
19/03/16,R Ashwin,1,1,0,0,1,1,v Pakistan,Kolkata,69,119,4,15.5,7.51,119,2,1,118,5,18,6.55,NA,1
19/03/16,JJ Bumrah,0,0,0,0,0,1,v Pakistan,Kolkata,69,119,4,15.5,7.51,119,2,1,118,5,18,6.55,NA,1
19/03/16,S Dhawan,0,0,0,0,0,1,v Pakistan,Kolkata,69,119,4,15.5,7.51,119,2,1,118,5,18,6.55,NA,1
19/03/16,MS Dhoni,1,1,0,1,0,1,v Pakistan,Kolkata,69,119,4,15.5,7.51,119,2,1,118,5,18,6.55,NA,1
19/03/16,RA Jadeja,1,1,0,0,1,1,v Pakistan,Kolkata,69,119,4,15.5,7.51,119,2,1,118,5,18,6.55,NA,1
19/03/16,V Kohli,1,1,0,0,1,1,v Pakistan,Kolkata,69,119,4,15.5,7.51,119,2,1,118,5,18,6.55,NA,1
19/03/16,A Nehra,0,0,0,0,0,1,v Pakistan,Kolkata,69,119,4,15.5,7.51,119,2,1,118,5,18,6.55,NA,1
19/03/16,HH Pandya,1,1,0,0,1,1,v Pakistan,Kolkata,69,119,4,15.5,7.51,119,2,1,118,5,18,6.55,NA,1
19/03/16,SK Raina,0,0,0,0,0,1,v Pakistan,Kolkata,69,119,4,15.5,7.51,119,2,1,118,5,18,6.55,NA,1
19/03/16,RG Sharma,0,0,0,0,0,1,v Pakistan,Kolkata,69,119,4,15.5,7.51,119,2,1,118,5,18,6.55,NA,1
19/03/16,Yuvraj Singh,0,0,0,0,0,1,v Pakistan,Kolkata,69,119,4,15.5,7.51,119,2,1,118,5,18,6.55,NA,1
23/03/16,R Ashwin,0,0,0,0,0,2,v Bangladesh,Bangalore,70,146,7,20,7.3,NA,1,1,145,9,20,7.25,147,2
23/03/16,JJ Bumrah,0,0,0,0,0,2,v Bangladesh,Bangalore,70,146,7,20,7.3,NA,1,1,145,9,20,7.25,147,2
23/03/16,S Dhawan,1,1,0,0,1,2,v Bangladesh,Bangalore,70,146,7,20,7.3,NA,1,1,145,9,20,7.25,147,2
23/03/16,MS Dhoni,2,0,2,0,0,2,v Bangladesh,Bangalore,70,146,7,20,7.3,NA,1,1,145,9,20,7.25,147,2
23/03/16,RA Jadeja,1,1,0,0,1,2,v Bangladesh,Bangalore,70,146,7,20,7.3,NA,1,1,145,9,20,7.25,147,2
23/03/16,V Kohli,1,1,0,0,1,2,v Bangladesh,Bangalore,70,146,7,20,7.3,NA,1,1,145,9,20,7.25,147,2
23/03/16,A Nehra,0,0,0,0,0,2,v Bangladesh,Bangalore,70,146,7,20,7.3,NA,1,1,145,9,20,7.25,147,2
23/03/16,HH Pandya,1,1,0,0,1,2,v Bangladesh,Bangalore,70,146,7,20,7.3,NA,1,1,145,9,20,7.25,147,2
23/03/16,SK Raina,1,1,0,0,1,2,v Bangladesh,Bangalore,70,146,7,20,7.3,NA,1,1,145,9,20,7.25,147,2
23/03/16,RG Sharma,0,0,0,0,0,2,v Bangladesh,Bangalore,70,146,7,20,7.3,NA,1,1,145,9,20,7.25,147,2
23/03/16,Yuvraj Singh,0,0,0,0,0,2,v Bangladesh,Bangalore,70,146,7,20,7.3,NA,1,1,145,9,20,7.25,147,2
27/03/16,R Ashwin,0,0,0,0,0,1,v Australia,Mohali,71,161,4,19.1,8.4,161,2,1,160,6,20,8,NA,1
27/03/16,JJ Bumrah,0,0,0,0,0,1,v Australia,Mohali,71,161,4,19.1,8.4,161,2,1,160,6,20,8,NA,1
27/03/16,S Dhawan,1,1,0,0,1,1,v Australia,Mohali,71,161,4,19.1,8.4,161,2,1,160,6,20,8,NA,1
27/03/16,MS Dhoni,3,2,1,2,0,1,v Australia,Mohali,71,161,4,19.1,8.4,161,2,1,160,6,20,8,NA,1
27/03/16,RA Jadeja,0,0,0,0,0,1,v Australia,Mohali,71,161,4,19.1,8.4,161,2,1,160,6,20,8,NA,1
27/03/16,V Kohli,1,1,0,0,1,1,v Australia,Mohali,71,161,4,19.1,8.4,161,2,1,160,6,20,8,NA,1
27/03/16,A Nehra,0,0,0,0,0,1,v Australia,Mohali,71,161,4,19.1,8.4,161,2,1,160,6,20,8,NA,1
27/03/16,HH Pandya,0,0,0,0,0,1,v Australia,Mohali,71,161,4,19.1,8.4,161,2,1,160,6,20,8,NA,1
27/03/16,SK Raina,0,0,0,0,0,1,v Australia,Mohali,71,161,4,19.1,8.4,161,2,1,160,6,20,8,NA,1
27/03/16,RG Sharma,0,0,0,0,0,1,v Australia,Mohali,71,161,4,19.1,8.4,161,2,1,160,6,20,8,NA,1
