Match.Number,Date,Player,Runs,Mins,BF,X4s,X6s,SR,Pos,Dismissal,Inns,Opposition,Ground,Overs,Balls,Mdns,Runs.Conc,Wkts,Econ,Pos.B,Inns.B,Dis,Ct,St,Ct.Wk,Ct.Fi,Score,Wickets.Lost,Team.Overs,RPO,Target,Result,Op.Score,Op.Wickets.Lost,Op.Overs,Op.RPO,Op.Target,Op.Inns,Average.wicket,Avg.NB.bat,Top3.NB,Top3.runs,Bat.Catches,Bat.fail,bat.BF20,Bat.120,Top3.BF,Dism.caught,Mid.fail,clean.bowled,bowl.maxw,bowl.low_econ4,bowl.comp4,bowl.nowkt,bowl.str.exp,bowl.34.wkt,bowl.high_econ
16,14/06/09,I Sharma,NA,NA,NA,NA,NA,NA,NA,NA,2,v England,Lord's,4,24,0,36,0,9,3,1,0,0,0,0,0,150,5,20,7.5,154,0,153,7,20,7.65,NA,1,30,11.1428571429,5.6666666667,37,2,2,3,3,39,3,0,1,3,0,3,2,26,0,1
16,14/06/09,MS Dhoni,30,33,20,3,0,150,6,not out,2,v England,Lord's,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,150,5,20,7.5,154,0,153,7,20,7.65,NA,1,30,11.1428571429,5.6666666667,37,2,2,3,3,39,3,0,1,3,0,3,2,26,0,1
16,14/06/09,Yuvraj Singh,17,14,9,0,2,188.88,5,stumped,2,v England,Lord's,2,12,0,20,0,10,4,1,0,0,0,0,0,150,5,20,7.5,154,0,153,7,20,7.65,NA,1,30,11.1428571429,5.6666666667,37,2,2,3,3,39,3,0,1,3,0,3,2,26,0,1
16,14/06/09,Z Khan,NA,NA,NA,NA,NA,NA,NA,NA,2,v England,Lord's,3,18,0,26,1,8.66,1,1,0,0,0,0,0,150,5,20,7.5,154,0,153,7,20,7.65,NA,1,30,11.1428571429,5.6666666667,37,2,2,3,3,39,3,0,1,3,0,3,2,26,0,1
17,16/06/09,I Sharma,NA,NA,NA,NA,NA,NA,NA,NA,2,v South Africa,Nottingham,1,6,0,6,0,6,3,1,0,0,0,0,0,118,8,20,5.9,131,0,130,5,20,6.5,NA,1,14.75,7.5714285714,9.6666666667,53,0,3,2,0,55,7,2,0,1,1,2,3,26,1,1
17,16/06/09,Z Khan,4,1,3,0,0,133.33,9,caught,2,v South Africa,Nottingham,3,18,0,26,1,8.66,1,1,0,0,0,0,0,118,8,20,5.9,131,0,130,5,20,6.5,NA,1,14.75,7.5714285714,9.6666666667,53,0,3,2,0,55,7,2,0,1,1,2,3,26,1,1
17,16/06/09,MS Dhoni,5,11,12,0,0,41.66,5,run out,2,v South Africa,Nottingham,NA,NA,NA,NA,NA,NA,NA,1,1,0,1,0,0,118,8,20,5.9,131,0,130,5,20,6.5,NA,1,14.75,7.5714285714,9.6666666667,53,0,3,2,0,55,7,2,0,1,1,2,3,26,1,1
17,16/06/09,RA Jadeja,7,14,6,0,0,116.66,8,not out,2,v South Africa,Nottingham,3,18,0,9,1,3,4,1,2,2,0,0,2,118,8,20,5.9,131,0,130,5,20,6.5,NA,1,14.75,7.5714285714,9.6666666667,53,0,3,2,0,55,7,2,0,1,1,2,3,26,1,1
17,16/06/09,Yuvraj Singh,25,47,25,1,1,100,4,caught,2,v South Africa,Nottingham,4,24,0,25,0,6.25,6,1,0,0,0,0,0,118,8,20,5.9,131,0,130,5,20,6.5,NA,1,14.75,7.5714285714,9.6666666667,53,0,3,2,0,55,7,2,0,1,1,2,3,26,1,1
17,16/06/09,Harbhajan Singh,14,18,15,1,1,93.33,7,caught,2,v South Africa,Nottingham,4,24,0,20,1,5,7,1,0,0,0,0,0,118,8,20,5.9,131,0,130,5,20,6.5,NA,1,14.75,7.5714285714,9.6666666667,53,0,3,2,0,55,7,2,0,1,1,2,3,26,1,1
17,16/06/09,SK Raina,3,7,8,0,0,37.5,3,caught,2,v South Africa,Nottingham,1,6,0,6,1,6,8,1,0,0,0,0,0,118,8,20,5.9,131,0,130,5,20,6.5,NA,1,14.75,7.5714285714,9.6666666667,53,0,3,2,0,55,7,2,0,1,1,2,3,26,1,1
17,16/06/09,YK Pathan,0,2,2,0,0,0,6,caught,2,v South Africa,Nottingham,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,118,8,20,5.9,131,0,130,5,20,6.5,NA,1,14.75,7.5714285714,9.6666666667,53,0,3,2,0,55,7,2,0,1,1,2,3,26,1,1
17,16/06/09,G Gambhir,21,27,19,3,0,110.52,1,caught,2,v South Africa,Nottingham,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,118,8,20,5.9,131,0,130,5,20,6.5,NA,1,14.75,7.5714285714,9.6666666667,53,0,3,2,0,55,7,2,0,1,1,2,3,26,1,1
17,16/06/09,RG Sharma,29,39,28,3,0,103.57,2,caught,2,v South Africa,Nottingham,2,12,0,15,0,7.5,5,1,0,0,0,0,0,118,8,20,5.9,131,0,130,5,20,6.5,NA,1,14.75,7.5714285714,9.6666666667,53,0,3,2,0,55,7,2,0,1,1,2,3,26,1,1
17,16/06/09,RP Singh,2,4,2,0,0,100,10,not out,2,v South Africa,Nottingham,2,12,0,21,1,10.5,2,1,1,1,0,0,1,118,8,20,5.9,131,0,130,5,20,6.5,NA,1,14.75,7.5714285714,9.6666666667,53,0,3,2,0,55,7,2,0,1,1,2,3,26,1,1
18,09/12/09,PP Ojha,10,NA,6,0,1,166.66,10,not out,2,v Sri Lanka,Nagpur,2,12,0,27,0,13.5,5,1,0,0,0,0,0,186,9,20,9.3,216,0,215,5,20,10.75,NA,1,20.6666666667,6.8571428571,9.3333333333,90,0,4,1,3,52,5,3,2,1,1,3,2,52,2,4
18,09/12/09,I Sharma,5,NA,2,1,0,250,11,not out,2,v Sri Lanka,Nagpur,4,24,0,22,0,5.5,2,1,1,1,0,0,1,186,9,20,9.3,216,0,215,5,20,10.75,NA,1,20.6666666667,6.8571428571,9.3333333333,90,0,4,1,3,52,5,3,2,1,1,3,2,52,2,4
18,09/12/09,G Gambhir,55,NA,26,11,0,211.53,1,bowled,2,v Sri Lanka,Nagpur,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,186,9,20,9.3,216,0,215,5,20,10.75,NA,1,20.6666666667,6.8571428571,9.3333333333,90,0,4,1,3,52,5,3,2,1,1,3,2,52,2,4
18,09/12/09,MS Dhoni,9,NA,12,0,0,75,3,caught,2,v Sri Lanka,Nagpur,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,186,9,20,9.3,216,0,215,5,20,10.75,NA,1,20.6666666667,6.8571428571,9.3333333333,90,0,4,1,3,52,5,3,2,1,1,3,2,52,2,4
18,09/12/09,YK Pathan,0,NA,2,0,0,0,7,caught,2,v Sri Lanka,Nagpur,4,24,0,54,1,13.5,4,1,0,0,0,0,0,186,9,20,9.3,216,0,215,5,20,10.75,NA,1,20.6666666667,6.8571428571,9.3333333333,90,0,4,1,3,52,5,3,2,1,1,3,2,52,2,4
18,09/12/09,RG Sharma,3,NA,4,0,0,75,5,run out,2,v Sri Lanka,Nagpur,3,18,0,22,1,7.33,6,1,0,0,0,0,0,186,9,20,9.3,216,0,215,5,20,10.75,NA,1,20.6666666667,6.8571428571,9.3333333333,90,0,4,1,3,52,5,3,2,1,1,3,2,52,2,4
18,09/12/09,SK Raina,21,NA,13,1,1,161.53,6,caught,2,v Sri Lanka,Nagpur,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,186,9,20,9.3,216,0,215,5,20,10.75,NA,1,20.6666666667,6.8571428571,9.3333333333,90,0,4,1,3,52,5,3,2,1,1,3,2,52,2,4
18,09/12/09,AB Dinda,19,NA,20,1,0,95,8,bowled,2,v Sri Lanka,Nagpur,3,18,0,34,1,11.33,3,1,0,0,0,0,0,186,9,20,9.3,216,0,215,5,20,10.75,NA,1,20.6666666667,6.8571428571,9.3333333333,90,0,4,1,3,52,5,3,2,1,1,3,2,52,2,4
18,09/12/09,A Nehra,22,NA,13,1,2,169.23,9,run out,2,v Sri Lanka,Nagpur,4,24,0,52,1,13,1,1,0,0,0,0,0,186,9,20,9.3,216,0,215,5,20,10.75,NA,1,20.6666666667,6.8571428571,9.3333333333,90,0,4,1,3,52,5,3,2,1,1,3,2,52,2,4
18,09/12/09,V Sehwag,26,NA,14,3,1,185.71,2,caught,2,v Sri Lanka,Nagpur,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,186,9,20,9.3,216,0,215,5,20,10.75,NA,1,20.6666666667,6.8571428571,9.3333333333,90,0,4,1,3,52,5,3,2,1,1,3,2,52,2,4
18,09/12/09,Yuvraj Singh,6,NA,8,0,0,75,4,caught,2,v Sri Lanka,Nagpur,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,186,9,20,9.3,216,0,215,5,20,10.75,NA,1,20.6666666667,6.8571428571,9.3333333333,90,0,4,1,3,52,5,3,2,1,1,3,2,52,2,4
19,12/12/09,I Sharma,NA,NA,NA,NA,NA,NA,NA,NA,2,v Sri Lanka,Mohali,4,24,0,42,2,10.5,2,1,0,0,0,0,0,211,4,19.1,11,207,1,206,7,20,10.3,NA,1,52.75,12.6666666667,19,131,1,2,3,5,82,1,2,1,3,0,2,4,44,1,4
19,12/12/09,KD Karthik,4,2,1,1,0,400,6,not out,2,v Sri Lanka,Mohali,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,0,1,211,4,19.1,11,207,1,206,7,20,10.3,NA,1,52.75,12.6666666667,19,131,1,2,3,5,82,1,2,1,3,0,2,4,44,1,4
19,12/12/09,Yuvraj Singh,60,45,25,3,5,240,4,not out,2,v Sri Lanka,Mohali,3,18,0,23,3,7.66,7,1,0,0,0,0,0,211,4,19.1,11,207,1,206,7,20,10.3,NA,1,52.75,12.6666666667,19,131,1,2,3,5,82,1,2,1,3,0,2,4,44,1,4
19,12/12/09,MS Dhoni,46,55,28,3,2,164.28,3,bowled,2,v Sri Lanka,Mohali,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,211,4,19.1,11,207,1,206,7,20,10.3,NA,1,52.75,12.6666666667,19,131,1,2,3,5,82,1,2,1,3,0,2,4,44,1,4
19,12/12/09,RA Jadeja,NA,NA,NA,NA,NA,NA,NA,NA,2,v Sri Lanka,Mohali,4,24,0,30,0,7.5,6,1,1,1,0,0,1,211,4,19.1,11,207,1,206,7,20,10.3,NA,1,52.75,12.6666666667,19,131,1,2,3,5,82,1,2,1,3,0,2,4,44,1,4
19,12/12/09,G Gambhir,21,30,18,1,0,116.66,1,run out,2,v Sri Lanka,Mohali,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,211,4,19.1,11,207,1,206,7,20,10.3,NA,1,52.75,12.6666666667,19,131,1,2,3,5,82,1,2,1,3,0,2,4,44,1,4
19,12/12/09,A Nehra,NA,NA,NA,NA,NA,NA,NA,NA,2,v Sri Lanka,Mohali,3,18,0,44,0,14.66,1,1,1,1,0,0,1,211,4,19.1,11,207,1,206,7,20,10.3,NA,1,52.75,12.6666666667,19,131,1,2,3,5,82,1,2,1,3,0,2,4,44,1,4
19,12/12/09,YK Pathan,NA,NA,NA,NA,NA,NA,NA,NA,2,v Sri Lanka,Mohali,3,18,0,29,1,9.66,4,1,0,0,0,0,0,211,4,19.1,11,207,1,206,7,20,10.3,NA,1,52.75,12.6666666667,19,131,1,2,3,5,82,1,2,1,3,0,2,4,44,1,4
19,12/12/09,SK Raina,9,9,7,2,0,128.57,5,run out,2,v Sri Lanka,Mohali,1,6,0,10,0,10,5,1,0,0,0,0,0,211,4,19.1,11,207,1,206,7,20,10.3,NA,1,52.75,12.6666666667,19,131,1,2,3,5,82,1,2,1,3,0,2,4,44,1,4
19,12/12/09,V Sehwag,64,56,36,7,3,177.77,2,caught,2,v Sri Lanka,Mohali,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,211,4,19.1,11,207,1,206,7,20,10.3,NA,1,52.75,12.6666666667,19,131,1,2,3,5,82,1,2,1,3,0,2,4,44,1,4
19,12/12/09,S Tyagi,NA,NA,NA,NA,NA,NA,NA,NA,2,v Sri Lanka,Mohali,2,12,0,21,0,10.5,3,1,1,1,0,0,1,211,4,19.1,11,207,1,206,7,20,10.3,NA,1,52.75,12.6666666667,19,131,1,2,3,5,82,1,2,1,3,0,2,4,44,1,4
20,01/05/10,SK Raina,18,14,13,1,1,138.46,3,lbw,2,v Afghanistan,Gros Islet,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,116,3,14.5,7.82,116,1,115,8,20,5.75,NA,1,38.6666666667,10.8,11.3333333333,70,5,1,2,2,65,2,0,0,3,3,3,3,19,2,1
20,01/05/10,A Nehra,NA,NA,NA,NA,NA,NA,NA,NA,2,v Afghanistan,Gros Islet,4,24,0,19,3,4.75,2,1,1,1,0,0,1,116,3,14.5,7.82,116,1,115,8,20,5.75,NA,1,38.6666666667,10.8,11.3333333333,70,5,1,2,2,65,2,0,0,3,3,3,3,19,2,1
20,01/05/10,G Gambhir,4,11,6,0,0,66.66,1,caught,2,v Afghanistan,Gros Islet,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,0,1,116,3,14.5,7.82,116,1,115,8,20,5.75,NA,1,38.6666666667,10.8,11.3333333333,70,5,1,2,2,65,2,0,0,3,3,3,3,19,2,1
20,01/05/10,Z Khan,NA,NA,NA,NA,NA,NA,NA,NA,2,v Afghanistan,Gros Islet,3,18,0,24,1,8,3,1,1,1,0,0,1,116,3,14.5,7.82,116,1,115,8,20,5.75,NA,1,38.6666666667,10.8,11.3333333333,70,5,1,2,2,65,2,0,0,3,3,3,3,19,2,1
20,01/05/10,M Vijay,48,59,46,2,3,104.34,2,caught,2,v Afghanistan,Gros Islet,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,116,3,14.5,7.82,116,1,115,8,20,5.75,NA,1,38.6666666667,10.8,11.3333333333,70,5,1,2,2,65,2,0,0,3,3,3,3,19,2,1
20,01/05/10,YK Pathan,NA,NA,NA,NA,NA,NA,NA,NA,2,v Afghanistan,Gros Islet,1,6,0,12,0,12,7,1,0,0,0,0,0,116,3,14.5,7.82,116,1,115,8,20,5.75,NA,1,38.6666666667,10.8,11.3333333333,70,5,1,2,2,65,2,0,0,3,3,3,3,19,2,1
20,01/05/10,MS Dhoni,15,2,6,0,2,250,5,not out,2,v Afghanistan,Gros Islet,NA,NA,NA,NA,NA,NA,NA,1,4,4,0,4,0,116,3,14.5,7.82,116,1,115,8,20,5.75,NA,1,38.6666666667,10.8,11.3333333333,70,5,1,2,2,65,2,0,0,3,3,3,3,19,2,1
20,01/05/10,Harbhajan Singh,NA,NA,NA,NA,NA,NA,NA,NA,2,v Afghanistan,Gros Islet,4,24,0,24,0,6,6,1,0,0,0,0,0,116,3,14.5,7.82,116,1,115,8,20,5.75,NA,1,38.6666666667,10.8,11.3333333333,70,5,1,2,2,65,2,0,0,3,3,3,3,19,2,1
20,01/05/10,Yuvraj Singh,23,34,22,0,1,104.54,4,not out,2,v Afghanistan,Gros Islet,1,6,0,4,0,4,5,1,0,0,0,0,0,116,3,14.5,7.82,116,1,115,8,20,5.75,NA,1,38.6666666667,10.8,11.3333333333,70,5,1,2,2,65,2,0,0,3,3,3,3,19,2,1
20,01/05/10,RA Jadeja,NA,NA,NA,NA,NA,NA,NA,NA,2,v Afghanistan,Gros Islet,4,24,1,15,1,3.75,4,1,0,0,0,0,0,116,3,14.5,7.82,116,1,115,8,20,5.75,NA,1,38.6666666667,10.8,11.3333333333,70,5,1,2,2,65,2,0,0,3,3,3,3,19,2,1
20,01/05/10,P Kumar,NA,NA,NA,NA,NA,NA,NA,NA,2,v Afghanistan,Gros Islet,3,18,0,14,2,4.66,1,1,0,0,0,0,0,116,3,14.5,7.82,116,1,115,8,20,5.75,NA,1,38.6666666667,10.8,11.3333333333,70,5,1,2,2,65,2,0,0,3,3,3,3,19,2,1
21,02/05/10,KD Karthik,16,26,17,2,0,94.11,1,caught,1,v South Africa,Gros Islet,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,0,0,186,5,20,9.3,NA,1,172,5,20,8.6,187,2,37.2,9.5714285714,14.3333333333,117,1,2,2,4,78,5,1,0,2,0,4,3,33,3,1
21,02/05/10,YK Pathan,11,11,7,0,1,157.14,5,caught,1,v South Africa,Gros Islet,4,24,0,42,2,10.5,4,2,0,0,0,0,0,186,5,20,9.3,NA,1,172,5,20,8.6,187,2,37.2,9.5714285714,14.3333333333,117,1,2,2,4,78,5,1,0,2,0,4,3,33,3,1
21,02/05/10,P Kumar,NA,NA,NA,NA,NA,NA,NA,NA,1,v South Africa,Gros Islet,1,6,0,3,0,3,2,2,0,0,0,0,0,186,5,20,9.3,NA,1,172,5,20,8.6,187,2,37.2,9.5714285714,14.3333333333,117,1,2,2,4,78,5,1,0,2,0,4,3,33,3,1
21,02/05/10,PP Chawla,NA,NA,NA,NA,NA,NA,NA,NA,1,v South Africa,Gros Islet,3,18,0,27,1,9,5,2,2,2,0,0,2,186,5,20,9.3,NA,1,172,5,20,8.6,187,2,37.2,9.5714285714,14.3333333333,117,1,2,2,4,78,5,1,0,2,0,4,3,33,3,1
21,02/05/10,RA Jadeja,NA,NA,NA,NA,NA,NA,NA,NA,1,v South Africa,Gros Islet,4,24,0,37,0,9.25,6,2,1,1,0,0,1,186,5,20,9.3,NA,1,172,5,20,8.6,187,2,37.2,9.5714285714,14.3333333333,117,1,2,2,4,78,5,1,0,2,0,4,3,33,3,1
21,02/05/10,MS Dhoni,16,6,6,1,1,266.66,6,not out,1,v South Africa,Gros Islet,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,0,0,186,5,20,9.3,NA,1,172,5,20,8.6,187,2,37.2,9.5714285714,14.3333333333,117,1,2,2,4,78,5,1,0,2,0,4,3,33,3,1
21,02/05/10,A Nehra,NA,NA,NA,NA,NA,NA,NA,NA,1,v South Africa,Gros Islet,4,24,0,27,1,6.75,3,2,0,0,0,0,0,186,5,20,9.3,NA,1,172,5,20,8.6,187,2,37.2,9.5714285714,14.3333333333,117,1,2,2,4,78,5,1,0,2,0,4,3,33,3,1
21,02/05/10,Harbhajan Singh,0,1,0,0,0,NA,7,not out,1,v South Africa,Gros Islet,4,24,0,33,0,8.25,1,2,1,1,0,0,1,186,5,20,9.3,NA,1,172,5,20,8.6,187,2,37.2,9.5714285714,14.3333333333,117,1,2,2,4,78,5,1,0,2,0,4,3,33,3,1
21,02/05/10,M Vijay,0,2,1,0,0,0,2,caught,1,v South Africa,Gros Islet,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,0,0,186,5,20,9.3,NA,1,172,5,20,8.6,187,2,37.2,9.5714285714,14.3333333333,117,1,2,2,4,78,5,1,0,2,0,4,3,33,3,1
21,02/05/10,SK Raina,101,85,60,9,5,168.33,3,caught,1,v South Africa,Gros Islet,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,0,0,186,5,20,9.3,NA,1,172,5,20,8.6,187,2,37.2,9.5714285714,14.3333333333,117,1,2,2,4,78,5,1,0,2,0,4,3,33,3,1
21,02/05/10,Yuvraj Singh,37,43,30,3,2,123.33,4,caught,1,v South Africa,Gros Islet,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,0,0,186,5,20,9.3,NA,1,172,5,20,8.6,187,2,37.2,9.5714285714,14.3333333333,117,1,2,2,4,78,5,1,0,2,0,4,3,33,3,1
22,07/05/10,M Vijay,2,8,7,0,0,28.57,1,caught,2,v Australia,Bridgetown,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,0,1,135,10,17.4,7.64,185,0,184,5,20,9.2,NA,1,13.5,5,1.3333333333,16,2,6,1,1,22,7,3,2,2,1,4,3,31,0,3
22,07/05/10,RG Sharma,79,65,46,4,6,171.73,4,not out,2,v Australia,Bridgetown,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,135,10,17.4,7.64,185,0,184,5,20,9.2,NA,1,13.5,5,1.3333333333,16,2,6,1,1,22,7,3,2,2,1,4,3,31,0,3
22,07/05/10,SK Raina,5,7,5,1,0,100,3,caught,2,v Australia,Bridgetown,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,135,10,17.4,7.64,185,0,184,5,20,9.2,NA,1,13.5,5,1.3333333333,16,2,6,1,1,22,7,3,2,2,1,4,3,31,0,3
22,07/05/10,Yuvraj Singh,1,5,2,0,0,50,5,bowled,2,v Australia,Bridgetown,2,12,0,20,2,10,6,1,0,0,0,0,0,135,10,17.4,7.64,185,0,184,5,20,9.2,NA,1,13.5,5,1.3333333333,16,2,6,1,1,22,7,3,2,2,1,4,3,31,0,3
22,07/05/10,YK Pathan,1,6,5,0,0,20,7,caught,2,v Australia,Bridgetown,4,24,0,35,1,8.75,5,1,0,0,0,0,0,135,10,17.4,7.64,185,0,184,5,20,9.2,NA,1,13.5,5,1.3333333333,16,2,6,1,1,22,7,3,2,2,1,4,3,31,0,3
22,07/05/10,Harbhajan Singh,13,15,11,1,1,118.18,9,caught,2,v Australia,Bridgetown,4,24,1,15,0,3.75,1,1,0,0,0,0,0,135,10,17.4,7.64,185,0,184,5,20,9.2,NA,1,13.5,5,1.3333333333,16,2,6,1,1,22,7,3,2,2,1,4,3,31,0,3
22,07/05/10,A Nehra,0,1,1,0,0,0,11,bowled,2,v Australia,Bridgetown,4,24,0,31,2,7.75,2,1,0,0,0,0,0,135,10,17.4,7.64,185,0,184,5,20,9.2,NA,1,13.5,5,1.3333333333,16,2,6,1,1,22,7,3,2,2,1,4,3,31,0,3
22,07/05/10,G Gambhir,9,14,10,2,0,90,2,caught,2,v Australia,Bridgetown,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,135,10,17.4,7.64,185,0,184,5,20,9.2,NA,1,13.5,5,1.3333333333,16,2,6,1,1,22,7,3,2,2,1,4,3,31,0,3
22,07/05/10,RA Jadeja,4,6,5,0,0,80,8,run out,2,v Australia,Bridgetown,2,12,0,38,0,19,3,1,0,0,0,0,0,135,10,17.4,7.64,185,0,184,5,20,9.2,NA,1,13.5,5,1.3333333333,16,2,6,1,1,22,7,3,2,2,1,4,3,31,0,3
22,07/05/10,Z Khan,9,6,6,0,1,150,10,caught,2,v Australia,Bridgetown,4,24,0,45,0,11.25,4,1,0,0,0,0,0,135,10,17.4,7.64,185,0,184,5,20,9.2,NA,1,13.5,5,1.3333333333,16,2,6,1,1,22,7,3,2,2,1,4,3,31,0,3
22,07/05/10,MS Dhoni,2,10,8,0,0,25,6,caught,2,v Australia,Bridgetown,NA,NA,NA,NA,NA,NA,NA,1,2,1,1,1,0,135,10,17.4,7.64,185,0,184,5,20,9.2,NA,1,13.5,5,1.3333333333,16,2,6,1,1,22,7,3,2,2,1,4,3,31,0,3
23,09/05/10,RG Sharma,5,10,8,1,0,62.5,4,caught,2,v West Indies,Bridgetown,NA,NA,NA,NA,NA,NA,NA,1,2,2,0,0,2,155,9,20,7.75,170,0,169,6,20,8.45,NA,1,17.2222222222,6.1428571429,6.6666666667,54,5,2,1,3,53,8,1,0,3,1,4,3,36,3,2
23,09/05/10,A Nehra,0,1,2,0,0,0,10,caught,2,v West Indies,Bridgetown,4,24,0,35,3,8.75,3,1,0,0,0,0,0,155,9,20,7.75,170,0,169,6,20,8.45,NA,1,17.2222222222,6.1428571429,6.6666666667,54,5,2,1,3,53,8,1,0,3,1,4,3,36,3,2
23,09/05/10,G Gambhir,15,22,14,3,0,107.14,2,caught,2,v West Indies,Bridgetown,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,155,9,20,7.75,170,0,169,6,20,8.45,NA,1,17.2222222222,6.1428571429,6.6666666667,54,5,2,1,3,53,8,1,0,3,1,4,3,36,3,2
23,09/05/10,Yuvraj Singh,12,22,14,1,0,85.71,5,caught,2,v West Indies,Bridgetown,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,155,9,20,7.75,170,0,169,6,20,8.45,NA,1,17.2222222222,6.1428571429,6.6666666667,54,5,2,1,3,53,8,1,0,3,1,4,3,36,3,2
23,09/05/10,Harbhajan Singh,14,18,10,1,1,140,8,caught,2,v West Indies,Bridgetown,4,24,0,16,0,4,1,1,0,0,0,0,0,155,9,20,7.75,170,0,169,6,20,8.45,NA,1,17.2222222222,6.1428571429,6.6666666667,54,5,2,1,3,53,8,1,0,3,1,4,3,36,3,2
23,09/05/10,M Vijay,7,14,14,0,0,50,1,caught,2,v West Indies,Bridgetown,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,0,1,155,9,20,7.75,170,0,169,6,20,8.45,NA,1,17.2222222222,6.1428571429,6.6666666667,54,5,2,1,3,53,8,1,0,3,1,4,3,36,3,2
23,09/05/10,Z Khan,0,1,1,0,0,0,11,not out,2,v West Indies,Bridgetown,4,24,0,36,1,9,2,1,0,0,0,0,0,155,9,20,7.75,170,0,169,6,20,8.45,NA,1,17.2222222222,6.1428571429,6.6666666667,54,5,2,1,3,53,8,1,0,3,1,4,3,36,3,2
23,09/05/10,MS Dhoni,29,30,18,2,2,161.11,6,run out,2,v West Indies,Bridgetown,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,1,0,155,9,20,7.75,170,0,169,6,20,8.45,NA,1,17.2222222222,6.1428571429,6.6666666667,54,5,2,1,3,53,8,1,0,3,1,4,3,36,3,2
23,09/05/10,SK Raina,32,38,25,4,1,128,3,caught,2,v West Indies,Bridgetown,2,12,0,23,0,11.5,5,1,0,0,0,0,0,155,9,20,7.75,170,0,169,6,20,8.45,NA,1,17.2222222222,6.1428571429,6.6666666667,54,5,2,1,3,53,8,1,0,3,1,4,3,36,3,2
23,09/05/10,YK Pathan,17,12,10,0,2,170,7,caught,2,v West Indies,Bridgetown,4,24,0,28,0,7,4,1,1,1,0,0,1,155,9,20,7.75,170,0,169,6,20,8.45,NA,1,17.2222222222,6.1428571429,6.6666666667,54,5,2,1,3,53,8,1,0,3,1,4,3,36,3,2
23,09/05/10,RA Jadeja,5,10,6,0,0,83.33,9,not out,2,v West Indies,Bridgetown,2,12,0,27,1,13.5,6,1,0,0,0,0,0,155,9,20,7.75,170,0,169,6,20,8.45,NA,1,17.2222222222,6.1428571429,6.6666666667,54,5,2,1,3,53,8,1,0,3,1,4,3,36,3,2
24,11/05/10,Yuvraj Singh,1,2,2,0,0,50,5,caught,1,v Sri Lanka,Gros Islet,1,6,0,6,0,6,6,2,1,1,0,0,1,163,5,20,8.15,NA,0,167,5,20,8.35,164,2,32.6,14.3333333333,21,117,3,1,2,4,91,5,1,0,2,0,4,3,44,1,1
24,11/05/10,KD Karthik,13,20,12,2,0,108.33,1,caught,1,v Sri Lanka,Gros Islet,NA,NA,NA,NA,NA,NA,NA,2,1,1,0,0,1,163,5,20,8.15,NA,0,167,5,20,8.35,164,2,32.6,14.3333333333,21,117,3,1,2,4,91,5,1,0,2,0,4,3,44,1,1
24,11/05/10,MS Dhoni,23,43,19,0,1,121.05,4,not out,1,v Sri Lanka,Gros Islet,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,0,0,163,5,20,8.15,NA,0,167,5,20,8.35,164,2,32.6,14.3333333333,21,117,3,1,2,4,91,5,1,0,2,0,4,3,44,1,1
24,11/05/10,PP Chawla,NA,NA,NA,NA,NA,NA,NA,NA,1,v Sri Lanka,Gros Islet,4,24,0,28,0,7,5,2,0,0,0,0,0,163,5,20,8.15,NA,0,167,5,20,8.35,164,2,32.6,14.3333333333,21,117,3,1,2,4,91,5,1,0,2,0,4,3,44,1,1
24,11/05/10,SK Raina,63,61,47,7,1,134.04,3,caught,1,v Sri Lanka,Gros Islet,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,0,0,163,5,20,8.15,NA,0,167,5,20,8.35,164,2,32.6,14.3333333333,21,117,3,1,2,4,91,5,1,0,2,0,4,3,44,1,1
